cts,GPS (Lat.) [deg],GPS (Long.) [deg]
719750,30.29686822,120.064882
719760,30.29686817,120.0648824
719770,30.29686811,120.0648828
719780,30.29686804,120.0648832
719790,30.29686796,120.0648835
719800,30.29686789,120.0648839
719810,30.29686781,120.0648842
719820,30.29686772,120.0648845
719830,30.29686768,120.0648849
719840,30.29686764,120.0648853
719850,30.2968676,120.0648857
719860,30.29686756,120.0648861
719870,30.29686755,120.0648865
719880,30.29686748,120.0648869
719890,30.2968674,120.0648873
719900,30.29686733,120.0648877
719910,30.29686725,120.0648881
719920,30.29686719,120.0648885
719930,30.2968671,120.0648889
719940,30.296867,120.0648893
719950,30.29686691,120.0648897
719960,30.29686681,120.06489
719970,30.29686672,120.0648904
719980,30.29686662,120.0648908
719990,30.29686654,120.0648912
720000,30.29686647,120.0648916
720010,30.29686639,120.0648919
720020,30.29686631,120.0648923
720030,30.29686624,120.0648927
720040,30.29686616,120.0648931
720050,30.29686609,120.0648935
720060,30.29686601,120.0648939
720070,30.29686594,120.0648943
720080,30.29686584,120.0648947
720090,30.29686579,120.0648951
720100,30.29686573,120.0648955
720110,30.29686567,120.0648958
720120,30.29686562,120.0648962
720130,30.29686556,120.0648966
720140,30.2968655,120.064897
720150,30.29686543,120.0648974
720160,30.29686535,120.0648977
720170,30.29686528,120.0648981
720180,30.2968652,120.0648985
720190,30.29686511,120.0648989
720200,30.29686507,120.0648992
720210,30.29686504,120.0648996
720220,30.296865,120.0648999
720230,30.29686496,120.0649003
720240,30.29686491,120.0649006
720250,30.29686489,120.064901
720260,30.29686487,120.0649014
720270,30.29686485,120.0649018
720280,30.29686484,120.0649022
720290,30.29686482,120.0649026
720300,30.2968648,120.064903
720310,30.29686478,120.0649033
720320,30.29686476,120.0649037
720330,30.29686474,120.0649041
720340,30.29686472,120.0649045
720350,30.29686471,120.0649049
720360,30.29686463,120.0649052
720370,30.29686456,120.0649056
720380,30.29686448,120.0649059
720390,30.29686441,120.0649063
720400,30.29686434,120.0649067
720410,30.29686424,120.064907
720420,30.29686415,120.0649074
720430,30.29686405,120.0649077
720440,30.29686396,120.064908
720450,30.29686386,120.0649084
720460,30.29686377,120.0649087
720470,30.29686367,120.0649091
720480,30.29686358,120.0649094
720490,30.29686348,120.0649097
720500,30.29686335,120.0649101
720510,30.2968633,120.0649104
720520,30.29686324,120.0649108
720530,30.29686318,120.0649111
720540,30.29686312,120.0649115
720550,30.29686307,120.0649119
720560,30.29686301,120.0649122
720570,30.29686297,120.0649126
720580,30.29686293,120.064913
720590,30.29686289,120.0649133
720600,30.29686286,120.0649137
720610,30.29686281,120.064914
720620,30.29686279,120.0649144
720630,30.29686277,120.0649148
720640,30.29686275,120.0649152
720650,30.29686273,120.0649155
720660,30.29686276,120.064916
720670,30.29686268,120.0649163
720680,30.2968626,120.0649166
720690,30.29686253,120.0649169
720700,30.29686245,120.0649172
720710,30.29686238,120.0649175
720720,30.2968623,120.0649178
720730,30.29686228,120.0649181
720740,30.29686227,120.0649184
720750,30.29686225,120.0649187
720760,30.29686223,120.064919
720770,30.29686225,120.0649193
720780,30.29686219,120.0649196
720790,30.29686214,120.0649199
720800,30.29686209,120.0649202
720810,30.29686204,120.0649205
720820,30.29686199,120.0649208
720830,30.29686194,120.0649211
720840,30.29686189,120.0649214
720850,30.29686184,120.0649217
720860,30.29686179,120.064922
720870,30.29686174,120.0649223
720880,30.29686168,120.0649226
720890,30.29686163,120.0649229
720900,30.29686158,120.0649232
720910,30.29686153,120.0649235
720920,30.29686148,120.0649238
720930,30.29686143,120.0649241
720940,30.29686138,120.0649244
720950,30.29686134,120.0649246
720960,30.29686127,120.0649249
720970,30.2968612,120.0649252
720980,30.29686113,120.0649255
720990,30.29686107,120.0649259
721000,30.296861,120.0649262
721010,30.29686091,120.0649265
721020,30.29686088,120.0649268
721030,30.29686085,120.0649271
721040,30.29686081,120.0649273
721050,30.29686078,120.0649276
721060,30.29686075,120.0649279
721070,30.29686071,120.0649282
721080,30.29686068,120.0649285
721090,30.29686064,120.0649288
721100,30.29686061,120.0649291
721110,30.29686058,120.0649294
721120,30.29686054,120.0649296
721130,30.29686051,120.0649299
721140,30.29686046,120.0649302
721150,30.29686041,120.0649305
721160,30.29686036,120.0649308
721170,30.29686031,120.064931
721180,30.29686026,120.0649313
721190,30.2968602,120.0649316
721200,30.29686017,120.0649318
721210,30.29686014,120.0649321
721220,30.2968601,120.0649324
721230,30.29686007,120.0649327
721240,30.29686003,120.0649329
721250,30.29686,120.0649332
721260,30.29685997,120.0649335
721270,30.29685993,120.0649337
721280,30.2968599,120.064934
721290,30.29685986,120.0649343
721300,30.29685984,120.0649346
721310,30.29685979,120.0649348
721320,30.29685974,120.0649351
721330,30.29685969,120.0649354
721340,30.29685964,120.0649356
721350,30.29685959,120.0649359
721360,30.29685951,120.0649362
721370,30.2968595,120.0649365
721380,30.29685948,120.0649367
721390,30.29685946,120.064937
721400,30.29685945,120.0649372
721410,30.29685943,120.0649375
721420,30.29685943,120.0649377
721430,30.29685938,120.064938
721440,30.29685933,120.0649382
721450,30.29685928,120.0649385
721460,30.29685923,120.0649388
721470,30.29685918,120.064939
721480,30.29685914,120.0649393
721490,30.29685907,120.0649395
721500,30.296859,120.0649398
721510,30.29685893,120.06494
721520,30.29685887,120.0649403
721530,30.2968588,120.0649405
721540,30.29685871,120.0649408
721550,30.29685868,120.064941
721560,30.29685865,120.0649413
721570,30.29685861,120.0649415
721580,30.29685858,120.0649417
721590,30.29685854,120.064942
721600,30.29685851,120.0649422
721610,30.29685848,120.0649425
721620,30.29685844,120.0649427
721630,30.29685841,120.064943
721640,30.29685838,120.0649432
721650,30.29685834,120.0649435
721660,30.29685831,120.0649437
721670,30.29685827,120.064944
721680,30.29685824,120.0649443
721690,30.29685821,120.0649446
721700,30.29685817,120.0649448
721710,30.29685814,120.0649451
721720,30.2968581,120.0649454
721730,30.29685808,120.0649457
721740,30.29685806,120.064946
721750,30.29685804,120.0649463
721760,30.29685803,120.0649467
721770,30.29685801,120.064947
721780,30.29685798,120.0649473
721790,30.29685794,120.0649475
721800,30.2968579,120.0649477
721810,30.29685786,120.064948
721820,30.29685782,120.0649482
721830,30.29685779,120.0649485
721840,30.29685775,120.0649488
721850,30.29685771,120.0649491
721860,30.29685767,120.0649494
721870,30.29685765,120.0649497
721880,30.29685759,120.06495
721890,30.29685754,120.0649503
721900,30.29685748,120.0649506
721910,30.29685742,120.0649509
721920,30.29685737,120.0649512
721930,30.29685731,120.0649514
721940,30.29685727,120.0649518
721950,30.29685723,120.0649521
721960,30.29685719,120.0649524
721970,30.29685715,120.0649527
721980,30.29685712,120.064953
721990,30.29685708,120.0649533
722000,30.29685704,120.0649535
722010,30.296857,120.0649538
722020,30.29685696,120.0649541
722030,30.29685697,120.0649544
722040,30.29685687,120.0649547
722050,30.29685678,120.064955
722060,30.29685668,120.0649553
722070,30.29685659,120.0649556
722080,30.29685646,120.0649559
722090,30.2968564,120.0649562
722100,30.29685634,120.0649565
722110,30.29685628,120.0649568
722120,30.29685623,120.0649571
722130,30.29685617,120.0649574
722140,30.29685611,120.0649577
722150,30.29685607,120.064958
722160,30.29685603,120.0649583
722170,30.296856,120.0649586
722180,30.29685596,120.0649589
722190,30.29685591,120.0649592
722200,30.29685589,120.0649595
722210,30.29685587,120.0649599
722220,30.29685585,120.0649602
722230,30.29685583,120.0649605
722240,30.29685586,120.0649608
722250,30.29685578,120.0649611
722260,30.29685571,120.0649614
722270,30.29685563,120.0649617
722280,30.29685556,120.064962
722290,30.29685548,120.0649623
722300,30.2968554,120.0649626
722310,30.29685538,120.0649629
722320,30.29685536,120.0649633
722330,30.29685534,120.0649636
722340,30.29685533,120.0649639
722350,30.29685533,120.0649643
722360,30.29685524,120.0649646
722370,30.29685514,120.0649649
722380,30.29685505,120.0649652
722390,30.29685495,120.0649655
722400,30.29685483,120.0649658
722410,30.29685478,120.0649661
722420,30.29685472,120.0649664
722430,30.29685466,120.0649667
722440,30.29685461,120.064967
722450,30.29685455,120.0649673
722460,30.29685449,120.0649676
722470,30.29685443,120.0649679
722480,30.29685438,120.0649683
722490,30.29685432,120.0649686
722500,30.29685426,120.0649689
722510,30.29685421,120.0649692
722520,30.29685415,120.0649695
722530,30.29685409,120.0649698
722540,30.29685404,120.0649701
722550,30.29685398,120.0649704
722560,30.29685393,120.0649707
722570,30.29685385,120.064971
722580,30.29685378,120.0649713
722590,30.2968537,120.0649716
722600,30.29685363,120.064972
722610,30.29685354,120.0649723
722620,30.29685348,120.0649726
722630,30.29685342,120.0649729
722640,30.29685337,120.0649733
722650,30.29685331,120.0649736
722660,30.29685322,120.0649739
722670,30.2968532,120.0649742
722680,30.29685318,120.0649745
722690,30.29685316,120.0649749
722700,30.29685314,120.0649752
722710,30.29685312,120.0649755
722720,30.29685312,120.0649758
722730,30.29685303,120.0649761
722740,30.29685294,120.0649765
722750,30.29685285,120.0649768
722760,30.29685276,120.0649771
722770,30.29685264,120.0649774
722780,30.29685259,120.0649777
722790,30.29685253,120.064978
722800,30.29685248,120.0649783
722810,30.29685243,120.0649786
722820,30.29685237,120.064979
722830,30.29685232,120.0649793
722840,30.29685226,120.0649796
722850,30.29685221,120.0649799
722860,30.29685216,120.0649803
722870,30.2968521,120.0649806
722880,30.29685205,120.0649809
722890,30.29685199,120.0649812
722900,30.29685194,120.0649815
722910,30.29685189,120.0649818
722920,30.29685183,120.0649822
722930,30.29685178,120.0649825
722940,30.29685173,120.0649828
722950,30.29685166,120.0649831
722960,30.29685159,120.0649834
722970,30.29685152,120.0649837
722980,30.29685144,120.0649841
722990,30.29685137,120.0649844
723000,30.2968513,120.0649847
723010,30.29685128,120.064985
723020,30.29685126,120.0649853
723030,30.29685125,120.0649857
723040,30.29685123,120.064986
723050,30.29685123,120.0649863
723060,30.29685118,120.0649866
723070,30.29685112,120.064987
723080,30.29685107,120.0649873
723090,30.29685101,120.0649876
723100,30.29685096,120.0649879
723110,30.29685091,120.0649883
723120,30.29685085,120.0649886
723130,30.2968508,120.0649889
723140,30.29685075,120.0649893
723150,30.29685069,120.0649896
723160,30.29685064,120.06499
723170,30.29685058,120.0649903
723180,30.29685053,120.0649906
723190,30.29685048,120.0649909
723200,30.29685042,120.0649912
723210,30.29685037,120.0649915
723220,30.29685032,120.0649918
723230,30.29685025,120.0649921
723240,30.29685017,120.0649924
723250,30.2968501,120.0649927
723260,30.29685003,120.064993
723270,30.29684993,120.0649933
723280,30.29684989,120.0649937
723290,30.29684986,120.064994
723300,30.29684982,120.0649943
723310,30.29684979,120.0649946
723320,30.29684975,120.064995
723330,30.29684972,120.0649953
723340,30.29684967,120.0649956
723350,30.29684961,120.064996
723360,30.29684956,120.0649963
723370,30.2968495,120.0649966
723380,30.29684948,120.064997
723390,30.29684939,120.0649973
723400,30.2968493,120.0649976
723410,30.29684921,120.0649979
723420,30.29684912,120.0649982
723430,30.29684903,120.0649985
723440,30.29684893,120.0649988
723450,30.29684887,120.0649992
723460,30.29684882,120.0649995
723470,30.29684876,120.0649998
723480,30.29684871,120.0650001
723490,30.29684866,120.0650005
723500,30.2968486,120.0650008
723510,30.29684853,120.0650011
723520,30.29684846,120.0650014
723530,30.29684839,120.0650018
723540,30.29684832,120.0650021
723550,30.29684823,120.0650024
723560,30.29684818,120.0650027
723570,30.29684813,120.065003
723580,30.29684807,120.0650034
723590,30.29684802,120.0650037
723600,30.29684796,120.065004
723610,30.29684791,120.0650043
723620,30.29684787,120.0650047
723630,30.29684783,120.065005
723640,30.2968478,120.0650054
723650,30.29684776,120.0650057
723660,30.29684775,120.065006
723670,30.29684768,120.0650064
723680,30.29684761,120.0650068
723690,30.29684754,120.0650071
723700,30.29684747,120.0650075
723710,30.29684739,120.0650078
723720,30.29684732,120.0650082
723730,30.29684726,120.0650086
723740,30.29684721,120.0650089
723750,30.29684715,120.0650093
723760,30.2968471,120.0650096
723770,30.29684706,120.06501
723780,30.29684699,120.0650103
723790,30.29684692,120.0650107
723800,30.29684685,120.0650111
723810,30.29684677,120.0650114
723820,30.2968467,120.0650118
723830,30.29684662,120.0650121
723840,30.29684657,120.0650125
723850,30.29684651,120.0650129
723860,30.29684646,120.0650132
723870,30.29684641,120.0650136
723880,30.29684637,120.0650139
723890,30.2968463,120.0650143
723900,30.29684623,120.0650147
723910,30.29684615,120.0650151
723920,30.29684608,120.0650154
723930,30.29684601,120.0650158
723940,30.29684593,120.0650162
723950,30.29684588,120.0650166
723960,30.29684582,120.065017
723970,30.29684577,120.0650174
723980,30.29684571,120.0650178
723990,30.29684566,120.0650182
724000,30.29684561,120.0650186
724010,30.29684555,120.065019
724020,30.2968455,120.0650193
724030,30.29684544,120.0650197
724040,30.29684539,120.0650201
724050,30.29684532,120.0650205
724060,30.29684529,120.0650209
724070,30.29684525,120.0650213
724080,30.29684522,120.0650217
724090,30.29684518,120.0650221
724100,30.29684514,120.0650225
724110,30.29684511,120.0650229
724120,30.29684506,120.0650233
724130,30.296845,120.0650237
724140,30.29684495,120.0650241
724150,30.2968449,120.0650245
724160,30.29684486,120.0650249
724170,30.29684478,120.0650253
724180,30.29684471,120.0650257
724190,30.29684464,120.0650261
724200,30.29684457,120.0650265
724210,30.2968445,120.0650269
724220,30.29684443,120.0650274
724230,30.29684435,120.0650278
724240,30.29684428,120.0650282
724250,30.29684421,120.0650285
724260,30.29684414,120.0650289
724270,30.29684408,120.0650293
724280,30.29684399,120.0650297
724290,30.2968439,120.0650302
724300,30.29684381,120.0650306
724310,30.29684372,120.065031
724320,30.29684363,120.0650314
724330,30.29684353,120.0650318
724340,30.29684346,120.0650322
724350,30.29684339,120.0650327
724360,30.29684332,120.0650331
724370,30.29684325,120.0650335
724380,30.29684317,120.065034
724390,30.2968431,120.0650344
724400,30.29684305,120.0650348
724410,30.29684299,120.0650352
724420,30.29684294,120.0650356
724430,30.29684289,120.065036
724440,30.29684283,120.0650365
724450,30.29684278,120.0650369
724460,30.29684272,120.0650373
724470,30.29684267,120.0650377
724480,30.29684262,120.0650381
724490,30.29684256,120.0650385
724500,30.29684251,120.0650389
724510,30.29684245,120.0650394
724520,30.2968424,120.0650398
724530,30.29684235,120.0650402
724540,30.29684229,120.0650407
724550,30.29684225,120.0650411
724560,30.29684218,120.0650415
724570,30.29684211,120.065042
724580,30.29684204,120.0650424
724590,30.29684196,120.0650429
724600,30.29684189,120.0650433
724610,30.29684181,120.0650438
724620,30.29684176,120.0650442
724630,30.29684171,120.0650447
724640,30.29684165,120.0650451
724650,30.2968416,120.0650456
724660,30.2968415,120.065046
724670,30.2968415,120.0650465
724680,30.2968415,120.0650469
724690,30.2968415,120.0650474
724700,30.2968415,120.0650478
724710,30.2968415,120.0650483
724720,30.29684151,120.0650487
724730,30.29684149,120.0650492
724740,30.29684147,120.0650496
724750,30.29684145,120.0650501
724760,30.29684144,120.0650506
724770,30.2968414,120.0650511
724780,30.2968414,120.0650515
724790,30.2968414,120.065052
724800,30.2968414,120.0650525
724810,30.2968414,120.0650529
724820,30.2968414,120.0650534
724830,30.29684141,120.0650539
724840,30.29684139,120.0650543
724850,30.29684137,120.0650548
724860,30.29684136,120.0650553
724870,30.29684134,120.0650557
724880,30.29684132,120.0650562
724890,30.2968413,120.0650567
724900,30.29684127,120.0650571
724910,30.29684123,120.0650576
724920,30.2968412,120.0650581
724930,30.29684116,120.0650585
724940,30.29684111,120.065059
724950,30.29684109,120.0650595
724960,30.29684108,120.06506
724970,30.29684106,120.0650604
724980,30.29684104,120.0650609
724990,30.29684102,120.0650614
725000,30.29684101,120.0650619
725010,30.29684096,120.0650624
725020,30.2968409,120.0650628
725030,30.29684085,120.0650633
725040,30.2968408,120.0650637
725050,30.2968407,120.0650641
725060,30.2968407,120.0650646
725070,30.2968407,120.0650651
725080,30.2968407,120.0650655
725090,30.2968407,120.065066
725100,30.2968407,120.0650665
725110,30.2968407,120.0650669
725120,30.2968407,120.0650674
725130,30.2968407,120.0650679
725140,30.2968407,120.0650684
725150,30.2968407,120.0650689
725160,30.29684068,120.0650694
725170,30.2968407,120.0650699
725180,30.29684072,120.0650703
725190,30.29684074,120.0650708
725200,30.29684076,120.0650713
725210,30.29684077,120.0650718
725220,30.29684078,120.0650723
725230,30.29684082,120.0650728
725240,30.29684086,120.0650733
725250,30.29684089,120.0650737
725260,30.29684093,120.0650742
725270,30.29684096,120.0650747
725280,30.296841,120.0650752
725290,30.29684105,120.0650757
725300,30.29684111,120.0650762
725310,30.29684116,120.0650767
725320,30.29684122,120.0650771
725330,30.29684128,120.0650776
725340,30.29684132,120.0650781
725350,30.29684135,120.0650786
725360,30.29684139,120.0650791
725370,30.29684142,120.0650796
725380,30.29684146,120.0650801
725390,30.29684149,120.0650806
725400,30.29684155,120.0650811
725410,30.2968416,120.0650816
725420,30.29684165,120.0650821
725430,30.29684171,120.0650826
725440,30.29684176,120.0650831
725450,30.29684182,120.0650835
725460,30.29684187,120.065084
725470,30.29684192,120.0650845
725480,30.29684198,120.065085
725490,30.29684203,120.0650855
725500,30.29684208,120.065086
725510,30.29684217,120.0650865
725520,30.29684226,120.065087
725530,30.29684235,120.0650875
725540,30.29684244,120.065088
725550,30.29684253,120.0650885
725560,30.29684262,120.065089
725570,30.29684271,120.0650895
725580,30.2968428,120.06509
725590,30.29684289,120.0650904
725600,30.29684298,120.0650909
725610,30.29684308,120.0650914
725620,30.29684313,120.0650919
725630,30.29684319,120.0650924
725640,30.29684324,120.0650929
725650,30.2968433,120.0650934
725660,30.29684333,120.0650938
725670,30.2968434,120.0650943
725680,30.29684348,120.0650948
725690,30.29684355,120.0650953
725700,30.29684362,120.0650958
725710,30.29684369,120.0650963
725720,30.29684375,120.0650968
725730,30.29684385,120.0650974
725740,30.29684394,120.0650979
725750,30.29684404,120.0650984
725760,30.29684413,120.065099
725770,30.29684424,120.0650995
725780,30.29684432,120.0651
725790,30.29684439,120.0651006
725800,30.29684447,120.0651011
725810,30.29684455,120.0651017
725820,30.29684462,120.0651022
725830,30.2968447,120.0651028
725840,30.29684479,120.0651033
725850,30.29684489,120.0651038
725860,30.29684498,120.0651044
725870,30.29684508,120.0651049
725880,30.29684515,120.0651054
725890,30.29684531,120.065106
725900,30.29684546,120.0651066
725910,30.29684561,120.0651071
725920,30.29684576,120.0651077
725930,30.29684591,120.0651083
725940,30.29684606,120.0651088
725950,30.29684622,120.0651094
725960,30.29684637,120.06511
725970,30.29684652,120.0651106
725980,30.29684666,120.0651112
725990,30.29684683,120.0651117
726000,30.296847,120.0651122
726010,30.29684717,120.0651127
726020,30.29684734,120.0651133
726030,30.29684751,120.0651138
726040,30.29684769,120.0651143
726050,30.29684782,120.0651149
726060,30.29684795,120.0651154
726070,30.29684808,120.0651159
726080,30.29684822,120.0651165
726090,30.29684834,120.065117
726100,30.29684849,120.0651175
726110,30.29684865,120.0651181
726120,30.2968488,120.0651186
726130,30.29684895,120.0651192
726140,30.2968491,120.0651197
726150,30.29684925,120.0651203
726160,30.29684941,120.0651208
726170,30.29684956,120.0651214
726180,30.29684971,120.0651219
726190,30.29684986,120.0651225
726200,30.29685001,120.065123
726210,30.29685016,120.0651236
726220,30.29685032,120.0651242
726230,30.29685047,120.0651248
726240,30.29685062,120.0651253
726250,30.29685077,120.0651259
726260,30.29685095,120.0651264
726270,30.29685114,120.065127
726280,30.29685133,120.0651275
726290,30.29685152,120.0651281
726300,30.29685172,120.0651286
726310,30.29685189,120.0651292
726320,30.29685206,120.0651298
726330,30.29685224,120.0651304
726340,30.29685241,120.0651309
726350,30.29685255,120.0651315
726360,30.29685276,120.0651321
726370,30.29685297,120.0651327
726380,30.29685318,120.0651333
726390,30.29685338,120.0651339
726400,30.29685359,120.0651345
726410,30.2968538,120.0651351
726420,30.29685401,120.0651357
726430,30.29685422,120.0651363
726440,30.29685443,120.0651369
726450,30.29685464,120.0651375
726460,30.29685484,120.065138
726470,30.29685508,120.0651386
726480,30.29685533,120.0651392
726490,30.29685558,120.0651398
726500,30.29685582,120.0651404
726510,30.29685607,120.065141
726520,30.29685632,120.0651416
726530,30.29685656,120.0651422
726540,30.29685681,120.0651428
726550,30.29685706,120.0651433
726560,30.29685732,120.0651439
726570,30.29685755,120.0651445
726580,30.29685777,120.0651451
726590,30.296858,120.0651457
726600,30.29685823,120.0651462
726610,30.29685846,120.0651468
726620,30.29685868,120.0651474
726630,30.29685895,120.065148
726640,30.29685921,120.0651485
726650,30.29685948,120.0651491
726660,30.29685975,120.0651497
726670,30.29686001,120.0651503
726680,30.29686028,120.0651509
726690,30.29686054,120.0651515
726700,30.29686081,120.0651521
726710,30.29686107,120.0651527
726720,30.29686134,120.0651533
726730,30.29686161,120.0651539
726740,30.29686188,120.0651545
726750,30.29686215,120.0651551
726760,30.29686242,120.0651557
726770,30.29686269,120.0651563
726780,30.29686295,120.0651569
726790,30.29686324,120.0651575
726800,30.29686353,120.0651581
726810,30.29686382,120.0651586
726820,30.2968641,120.0651592
726830,30.29686439,120.0651598
726840,30.29686468,120.0651604
726850,30.29686497,120.0651609
726860,30.29686526,120.0651615
726870,30.29686554,120.065162
726880,30.29686583,120.0651626
726890,30.29686613,120.0651631
726900,30.29686638,120.0651637
726910,30.29686663,120.0651643
726920,30.29686688,120.0651649
726930,30.29686714,120.0651654
726940,30.29686736,120.065166
726950,30.29686764,120.0651666
726960,30.29686793,120.0651671
726970,30.29686822,120.0651677
726980,30.29686851,120.0651682
726990,30.2968688,120.0651687
727000,30.29686907,120.0651693
727010,30.29686939,120.0651699
727020,30.29686972,120.0651704
727030,30.29687004,120.065171
727040,30.29687036,120.0651716
727050,30.29687069,120.0651722
727060,30.29687101,120.0651728
727070,30.29687133,120.0651734
727080,30.29687166,120.065174
727090,30.29687198,120.0651746
727100,30.29687231,120.0651752
727110,30.29687263,120.0651758
727120,30.29687295,120.0651764
727130,30.29687328,120.0651769
727140,30.2968736,120.0651775
727150,30.29687392,120.0651781
727160,30.29687425,120.0651787
727170,30.29687457,120.0651793
727180,30.29687489,120.0651798
727190,30.29687522,120.0651804
727200,30.29687554,120.0651809
727210,30.29687587,120.0651815
727220,30.29687619,120.065182
727230,30.29687651,120.0651826
727240,30.29687684,120.0651832
727250,30.29687716,120.0651838
727260,30.29687748,120.0651843
727270,30.29687781,120.0651849
727280,30.29687812,120.0651855
727290,30.29687848,120.0651861
727300,30.29687884,120.0651866
727310,30.2968792,120.0651872
727320,30.29687956,120.0651878
727330,30.29687991,120.0651884
727340,30.29688029,120.0651889
727350,30.29688066,120.0651895
727360,30.29688104,120.0651901
727370,30.29688142,120.0651907
727380,30.2968818,120.0651912
727390,30.29688218,120.0651918
727400,30.29688254,120.0651924
727410,30.2968829,120.065193
727420,30.29688326,120.0651936
727430,30.29688362,120.0651942
727440,30.29688398,120.0651949
727450,30.29688434,120.0651955
727460,30.2968847,120.0651961
727470,30.29688506,120.0651966
727480,30.29688542,120.0651972
727490,30.29688578,120.0651978
727500,30.29688613,120.0651984
727510,30.29688651,120.065199
727520,30.29688688,120.0651996
727530,30.29688726,120.0652002
727540,30.29688764,120.0652007
727550,30.29688802,120.0652013
727560,30.29688839,120.0652019
727570,30.29688877,120.0652025
727580,30.29688915,120.065203
727590,30.29688953,120.0652036
727600,30.2968899,120.0652042
727610,30.29689026,120.0652048
727620,30.29689067,120.0652053
727630,30.29689109,120.0652059
727640,30.2968915,120.0652065
727650,30.29689192,120.0652071
727660,30.29689233,120.0652076
727670,30.29689274,120.0652082
727680,30.29689316,120.0652088
727690,30.29689357,120.0652094
727700,30.29689398,120.0652099
727710,30.2968944,120.0652105
727720,30.2968948,120.0652111
727730,30.29689523,120.0652117
727740,30.29689566,120.0652122
727750,30.29689609,120.0652128
727760,30.29689652,120.0652134
727770,30.29689696,120.065214
727780,30.29689739,120.0652146
727790,30.29689781,120.0652151
727800,30.29689822,120.0652157
727810,30.29689863,120.0652162
727820,30.29689905,120.0652168
727830,30.29689943,120.0652173
727840,30.29689988,120.0652179
727850,30.29690033,120.0652186
727860,30.29690078,120.0652192
727870,30.29690123,120.0652199
727880,30.29690168,120.0652205
727890,30.29690213,120.0652212
727900,30.29690258,120.0652218
727910,30.29690303,120.0652223
727920,30.29690348,120.0652229
727930,30.29690393,120.0652235
727940,30.29690436,120.0652241
727950,30.29690483,120.0652246
727960,30.29690529,120.0652252
727970,30.29690576,120.0652257
727980,30.29690623,120.0652263
727990,30.2969067,120.0652269
728000,30.29690715,120.0652274
728010,30.29690764,120.065228
728020,30.29690813,120.0652285
728030,30.29690861,120.0652291
728040,30.2969091,120.0652296
728050,30.29690958,120.0652302
728060,30.29691007,120.0652308
728070,30.29691055,120.0652314
728080,30.29691104,120.065232
728090,30.29691152,120.0652326
728100,30.29691201,120.0652332
728110,30.2969125,120.0652338
728120,30.29691298,120.0652344
728130,30.29691347,120.065235
728140,30.29691395,120.0652356
728150,30.29691444,120.0652361
728160,30.29691492,120.0652367
728170,30.29691541,120.0652373
728180,30.29691589,120.0652379
728190,30.29691638,120.0652384
728200,30.29691686,120.065239
728210,30.29691735,120.0652395
728220,30.29691784,120.0652401
728230,30.29691832,120.0652406
728240,30.29691881,120.0652412
728250,30.29691929,120.0652418
728260,30.29691978,120.0652424
728270,30.29692026,120.0652429
728280,30.29692073,120.0652435
728290,30.29692127,120.0652441
728300,30.29692181,120.0652447
728310,30.29692235,120.0652453
728320,30.29692289,120.0652459
728330,30.29692346,120.0652465
728340,30.29692396,120.0652471
728350,30.29692447,120.0652476
728360,30.29692497,120.0652482
728370,30.29692547,120.0652487
728380,30.29692598,120.0652493
728390,30.29692647,120.0652499
728400,30.29692701,120.0652504
728410,30.29692755,120.065251
728420,30.29692808,120.0652516
728430,30.29692862,120.0652522
728440,30.29692916,120.0652528
728450,30.2969297,120.0652533
728460,30.29693024,120.0652538
728470,30.29693078,120.0652544
728480,30.29693132,120.0652549
728490,30.29693186,120.0652555
728500,30.29693239,120.065256
728510,30.29693295,120.0652565
728520,30.29693351,120.0652571
728530,30.29693406,120.0652577
728540,30.29693462,120.0652582
728550,30.29693518,120.0652588
728560,30.29693573,120.0652593
728570,30.29693629,120.0652599
728580,30.29693685,120.0652604
728590,30.29693741,120.0652609
728600,30.29693796,120.0652614
728610,30.29693852,120.065262
728620,30.29693908,120.0652625
728630,30.29693964,120.065263
728640,30.29694019,120.0652635
728650,30.29694075,120.065264
728660,30.29694131,120.0652645
728670,30.29694187,120.065265
728680,30.29694242,120.0652655
728690,30.29694298,120.0652661
728700,30.29694354,120.0652666
728710,30.2969441,120.0652672
728720,30.29694463,120.0652678
728730,30.29694522,120.0652683
728740,30.29694581,120.0652688
728750,30.29694641,120.0652693
728760,30.296947,120.0652698
728770,30.29694759,120.0652703
728780,30.29694818,120.0652708
728790,30.29694879,120.0652713
728800,30.2969494,120.0652718
728810,30.29695001,120.0652722
728820,30.29695062,120.0652727
728830,30.29695122,120.0652731
728840,30.29695185,120.0652736
728850,30.29695248,120.0652741
728860,30.29695311,120.0652746
728870,30.29695374,120.0652751
728880,30.29695437,120.0652757
728890,30.29695501,120.0652762
728900,30.29695561,120.0652766
728910,30.2969562,120.0652771
728920,30.29695679,120.0652776
728930,30.29695739,120.065278
728940,30.29695798,120.0652785
728950,30.29695857,120.065279
728960,30.29695915,120.0652795
728970,30.29695973,120.06528
728980,30.2969603,120.0652805
728990,30.29696088,120.0652811
729000,30.29696144,120.0652816
729010,30.29696203,120.0652821
729020,30.29696263,120.0652826
729030,30.29696322,120.0652831
729040,30.29696381,120.0652835
729050,30.29696441,120.065284
729060,30.296965,120.0652845
729070,30.29696561,120.065285
729080,30.29696622,120.0652855
729090,30.29696683,120.0652859
729100,30.29696744,120.0652864
729110,30.29696804,120.0652868
729120,30.29696867,120.0652873
729130,30.2969693,120.0652878
